Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000149054,140.361760065362,-0.44689036546732,0.304604585669685,-1.4671163419448,0.142344409325157,0.625541316483126
ENSG00000149084,4544.6027139586,0.236052824527784,0.172294502748937,1.37005430098809,0.170669951711044,0.656345868976377
ENSG00000149089,807.873251896492,-0.0972710976969736,0.112225027177646,-0.866750493568598,0.38607873269656,0.816386055296305
ENSG00000149090,163.997076846368,-0.915930114898991,0.598428956995239,-1.53055781173751,0.125878715164228,0.609756043355223
ENSG00000149091,572.46248344613,-0.00703726882842863,0.219123014396119,-0.0321156079740078,0.97437985646752,0.994166704612148
ENSG00000149100,6551.10034559399,0.152579490311759,0.122791010919776,1.24259495193378,0.214017131063496,0.698736957825623
ENSG00000149115,1237.78544648246,0.159254659470691,0.178012349749824,0.894627028374748,0.370986498449776,0.806992891609153
ENSG00000149131,280.282431830103,-0.399376673885044,0.481513078894107,-0.829420199348052,0.406866675417856,0.824477546794797
ENSG00000149136,7081.98443901622,0.0237337607986794,0.11371175445058,0.208718622919448,0.83466790132627,0.962529136158758
ENSG00000149150,32.2022575767603,0.258852029139209,0.305665197792531,0.846848221546322,0.397079726192454,0.822643705484625
ENSG00000149177,1001.04778507805,-0.00942948762989786,0.245835047420601,-0.0383569703703186,0.969403068385452,0.992753142879215
ENSG00000149179,1343.13530271339,0.0785363950843241,0.135642168503357,0.578996900085538,0.56259126484613,0.891141291806651
ENSG00000149182,1309.16494246897,-0.0179768789630914,0.106277169161399,-0.169150901411296,0.865677948187486,0.970114069985928
ENSG00000149187,6559.24871969693,0.0297939489804484,0.0874869732332833,0.340552974681191,0.733440136059557,0.93839468959224
ENSG00000149196,1169.42215594036,-0.0648737341400487,0.0986245515616544,-0.657784832608271,0.510676401904882,0.867175790256661
ENSG00000149201,187.875847914843,-0.52403534276332,0.284599999962821,-1.84130478858671,0.0655769063967546,0.499994560307179
ENSG00000149212,29630.5749182837,0.265294927130703,0.21388164364848,1.24038193556583,0.21483415934956,0.6992806460318
ENSG00000149218,2245.38581104021,-0.0809794914716096,0.359503269350967,-0.225253838769831,0.821781808171057,0.959855917990455
ENSG00000149231,3482.72191754592,-0.0178580055662721,0.133757298671818,-0.133510513023202,0.893789650513884,0.97617950826084
ENSG00000149243,206.036605411095,0.0241436045725869,0.190978977854204,0.126420220926192,0.899399296580981,0.977664320457419
ENSG00000149256,2018.60192039272,0.114678030044371,0.396961811850387,0.288889325423556,0.77266607270178,0.948155407040892
ENSG00000149257,1622.09695015613,0.00888625689433194,0.221606852488197,0.0400991972701081,0.96801404177413,0.992717260720359
ENSG00000149260,236.728272209606,0.0475793590055468,0.196303342395631,0.24237671363565,0.808488276342761,0.957174469728629
ENSG00000149262,1088.35541338108,-0.0203840440668219,0.0618403261148981,-0.329623812606499,0.741684227459769,0.939897936987326
ENSG00000149269,1795.84900306599,-0.375304205958921,0.196271887607043,-1.91216485730406,0.0558550521009452,0.467783131110712
ENSG00000149273,7837.52684156129,0.243839628196742,0.163064027379407,1.49536125235882,0.134820187236993,0.620577048550133
ENSG00000149289,5224.48329480892,-0.0148239192282756,0.184121940574023,-0.0805114218439164,0.935830512408077,0.985127202622267
ENSG00000149292,375.476226324124,-0.181046941229986,0.167088996626631,-1.0835359891145,0.27857058552631,0.752509031437262
ENSG00000149294,13843.1875116213,0.047274747537453,0.228161708627882,0.207198428788747,0.835854894334424,0.962529136158758
ENSG00000149295,117.660902166666,-0.082653358460827,0.400971797479783,-0.206132598303237,0.836687335758292,0.962529136158758
ENSG00000149305,49.6238955511365,0.332643659702889,0.165528855759516,2.00958109796978,0.0444755434719427,0.435991549967843
ENSG00000149308,2210.92586642264,0.0848731156782993,0.072988009854596,1.16283641446561,0.244895879731604,0.727792445915803
ENSG00000149311,8911.05557823488,-0.0553980775599273,0.101885229807578,-0.5437302115778,0.586627139346849,0.900534154792153
ENSG00000149313,5891.57028601368,0.147041205347151,0.116110361050805,1.26639176742213,0.205372856872759,0.691302694199309
ENSG00000149328,332.684224497367,0.549762657329269,0.271241026938287,2.02684182232635,0.0426785918253504,0.427843685076761
ENSG00000149346,914.339238552339,0.109139948544539,0.10617074371191,1.02796631848681,0.303965671566836,0.773254755971091
ENSG00000149357,1029.92420975145,0.198865356402972,0.0956391974562478,2.07932899577025,0.0375871217870563,0.410180832752324
ENSG00000149380,67.9941175506734,0.267012764522353,0.262468538372555,1.01731341279216,0.309004357933596,0.774529850964906
