Gene_ID,metafc,metap,Gene_Symbol,Gene_Description
ENSG00000124614,0.136179487914092,0.88720969394074,RPS10,ribosomal protein S10
ENSG00000124615,0.0497871064094617,0.876801242510988,MOCS1,molybdenum cofactor synthesis 1
ENSG00000124635,-0.162653723137577,0.590779350779829,H2BC11,H2B clustered histone 11
ENSG00000124641,0.0181918255256222,0.520928448746962,MED20,mediator complex subunit 20
ENSG00000124659,-0.048595781930002,0.96742018115626,TBCC,tubulin folding cofactor C
ENSG00000124664,0.104916589456984,,SPDEF,SAM pointed domain containing ETS transcription factor
ENSG00000124678,-0.0178903361316575,,TCP11,t-complex 11
ENSG00000124688,-0.0259910517606452,0.994919706017154,MAD2L1BP,MAD2L1 binding protein
ENSG00000124701,-0.324601734602618,0.924374863822386,APOBEC2,apolipoprotein B mRNA editing enzyme catalytic subunit 2
ENSG00000124702,0.0439649970933229,0.992271857054107,KLHDC3,kelch domain containing 3
ENSG00000124713,0.0277584364317858,0.985404577816304,GNMT,glycine N-methyltransferase
ENSG00000124721,0.308970308384166,0.965719392023083,DNAH8,dynein axonemal heavy chain 8
ENSG00000124733,-0.0513782453934872,0.439376487698619,MEA1,male-enhanced antigen 1
ENSG00000124743,-0.147164163496616,0.98230906096302,KLHL31,kelch like family member 31
ENSG00000124749,-1.32997358391682,0.0459041060813355,COL21A1,collagen type XXI alpha 1 chain
ENSG00000124762,0.332758103004857,0.46016153721078,CDKN1A,cyclin dependent kinase inhibitor 1A
ENSG00000124766,0.0211348375493974,0.993858723356817,SOX4,SRY-box transcription factor 4
ENSG00000124767,0.0289950343307283,0.884484085986827,GLO1,glyoxalase I
ENSG00000124772,0.250105227829173,0.910746438990341,CPNE5,copine 5
ENSG00000124782,0.157612169289718,0.807273872336058,RREB1,ras responsive element binding protein 1
ENSG00000124783,0.05576332885597,0.937589826834061,SSR1,signal sequence receptor subunit 1
ENSG00000124784,0.0978319078385798,0.672121322237198,RIOK1,RIO kinase 1
ENSG00000124785,-0.298026928631315,0.604679794503435,NRN1,neuritin 1
ENSG00000124786,-0.0523167527592578,0.866383775479437,SLC35B3,solute carrier family 35 member B3
ENSG00000124787,0.150075152687703,0.936021649186405,RPP40,ribonuclease P/MRP subunit p40
ENSG00000124788,-0.179279337975887,0.837417200294189,ATXN1,ataxin 1
ENSG00000124789,0.0420499611038171,0.889230658502298,NUP153,nucleoporin 153
ENSG00000124795,-0.033666783511293,0.627603323430446,DEK,DEK proto-oncogene
ENSG00000124802,0.170335647421306,0.183836460224226,EEF1E1,eukaryotic translation elongation factor 1 epsilon 1
ENSG00000124813,0.0761663704011888,0.995158747441096,RUNX2,RUNX family transcription factor 2
ENSG00000124818,0.423942332997547,,OPN5,opsin 5
ENSG00000124831,0.0501271062444796,0.847538835753339,LRRFIP1,LRR binding FLII interacting protein 1
ENSG00000124835,0.393426593483411,,,
ENSG00000124839,0.0395491774237018,0.996773450898081,RAB17,"RAB17, member RAS oncogene family"
ENSG00000124875,-0.0606873160712973,,CXCL6,C-X-C motif chemokine ligand 6
ENSG00000124882,-0.053043381226551,0.956786142828848,EREG,epiregulin
ENSG00000124920,0.0141335903005041,0.982593302257774,MYRF,myelin regulatory factor
ENSG00000124942,-0.0799791901033207,0.716168824554134,AHNAK,AHNAK nucleoprotein
ENSG00000125037,-0.0392438683146928,0.868996594120391,EMC3,ER membrane protein complex subunit 3
ENSG00000125046,-0.547558699472583,0.724179120338903,SSUH2,ssu-2 homolog
ENSG00000125084,-0.234100767133948,,WNT1,Wnt family member 1
ENSG00000125089,-0.179957033506202,,SH3TC1,SH3 domain and tetratricopeptide repeats 1
ENSG00000125107,0.0171881495188993,0.904055721577274,CNOT1,CCR4-NOT transcription complex subunit 1
ENSG00000125122,0.0014776319820063,0.957047098415313,,
ENSG00000125124,-0.181246895343877,0.647134292136484,BBS2,Bardet-Biedl syndrome 2
ENSG00000125148,-0.264649757226398,0.834389316321037,MT2A,metallothionein 2A
ENSG00000125149,0.000107382087062749,0.960690863071937,PHAF1,phagosome assembly factor 1
ENSG00000125166,0.0359662921196417,0.992432653597447,GOT2,glutamic-oxaloacetic transaminase 2
ENSG00000125170,0.0459065299330115,0.987512816038056,DOK4,docking protein 4
ENSG00000125245,0.177217753590708,,GPR18,G protein-coupled receptor 18
ENSG00000125246,0.0375967031466673,0.966793696565936,CLYBL,citramalyl-CoA lyase
ENSG00000125247,-0.0388851920008199,0.990081474730066,TMTC4,transmembrane O-mannosyltransferase targeting cadherins 4
ENSG00000125249,0.144620028940889,0.748125642846386,RAP2A,"RAP2A, member of RAS oncogene family"
ENSG00000125255,-0.280198299778916,,SLC10A2,solute carrier family 10 member 2
ENSG00000125257,0.19773961292799,0.901238792761383,ABCC4,ATP binding cassette subfamily C member 4 (PEL blood group)
ENSG00000125266,-0.229145908187779,0.614886063771001,EFNB2,ephrin B2
ENSG00000125285,-0.235796745054691,0.590746114445232,SOX21,SRY-box transcription factor 21
ENSG00000125304,-0.0823798083597728,0.687881296157272,TM9SF2,transmembrane 9 superfamily member 2
ENSG00000125319,0.0273504095485083,0.970199194799011,HROB,homologous recombination factor with OB-fold
ENSG00000125337,0.52719590988275,0.137371398841064,KIF25,kinesin family member 25
ENSG00000125347,-0.0870041920616343,0.972700419146928,IRF1,interferon regulatory factor 1
ENSG00000125351,-0.0294621014807396,0.894514777435026,UPF3B,UPF3B regulator of nonsense mediated mRNA decay
ENSG00000125352,0.0270199158349742,0.876509842755814,RNF113A,ring finger protein 113A
ENSG00000125354,-0.18244273833754,0.881980400147494,SEPTIN6,septin 6
ENSG00000125355,0.120589286013033,0.973882630086876,TMEM255A,transmembrane protein 255A
ENSG00000125356,-0.0310881624351717,0.955831109652245,NDUFA1,NADH:ubiquinone oxidoreductase subunit A1
ENSG00000125375,0.0051477474960872,0.959785513863866,DMAC2L,distal membrane arm assembly component 2 like
ENSG00000125378,0.134118242111866,0.767416774869565,BMP4,bone morphogenetic protein 4
ENSG00000125384,-0.170116349986859,,PTGER2,prostaglandin E receptor 2
ENSG00000125386,-0.0112049067410538,0.780385884168944,FAM193A,family with sequence similarity 193 member A
ENSG00000125388,0.0423130346184905,0.613271861471454,GRK4,G protein-coupled receptor kinase 4
ENSG00000125398,0.160611068253469,0.876246251423013,SOX9,SRY-box transcription factor 9
ENSG00000125409,-0.305653315621498,0.898272690817451,TEKT3,tektin 3
ENSG00000125414,-0.097835490279159,,MYH2,myosin heavy chain 2
ENSG00000125430,0.105625787023313,0.80961961982829,HS3ST3B1,heparan sulfate-glucosamine 3-sulfotransferase 3B1
ENSG00000125434,-0.0277322608394081,0.818607682081698,SLC25A35,solute carrier family 25 member 35
ENSG00000125445,0.0207545686624676,0.995368257190106,MRPS7,mitochondrial ribosomal protein S7
ENSG00000125447,0.0231693466387712,0.996770039006057,GGA3,"golgi associated, gamma adaptin ear containing, ARF binding protein 3"
ENSG00000125449,0.0276743229540581,0.997904626433646,ARMC7,armadillo repeat containing 7
ENSG00000125450,-0.0328544144993393,0.817908263181158,NUP85,nucleoporin 85
ENSG00000125454,0.218767875095027,0.558739580941065,SLC25A19,solute carrier family 25 member 19
ENSG00000125457,0.0055875505717354,0.992937159379307,MIF4GD,MIF4G domain containing
ENSG00000125458,-0.0651513025896159,0.981728299423195,NT5C,"5', 3'-nucleotidase, cytosolic"
ENSG00000125459,0.162787721414296,0.574513961847753,MSTO1,misato mitochondrial distribution and morphology regulator 1
ENSG00000125462,1.293791523272,1.77462149057357e-05,,
ENSG00000125482,0.0266892286483733,0.955309343928444,TTF1,transcription termination factor 1
ENSG00000125484,0.0560774159518169,0.834298170406563,GTF3C4,general transcription factor IIIC subunit 4
ENSG00000125485,0.107388241199132,0.341479783170831,DDX31,DEAD-box helicase 31
ENSG00000125492,-0.0734849884730733,,BARHL1,BarH like homeobox 1
ENSG00000125503,-0.0043435229357599,0.962656068255446,PPP1R12C,protein phosphatase 1 regulatory subunit 12C
ENSG00000125505,-0.314925687728378,0.394395071677048,MBOAT7,membrane bound O-acyltransferase domain containing 7
ENSG00000125508,-0.0413750969046143,,SRMS,src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites
ENSG00000125510,0.293869094159981,0.757883743247447,OPRL1,opioid related nociceptin receptor 1
ENSG00000125520,0.121555418712711,0.828339144190131,SLC2A4RG,SLC2A4 regulator
ENSG00000125531,-0.0171092993914938,,FNDC11,fibronectin type III domain containing 11
ENSG00000125534,0.25717708716481,0.769504142224417,PPDPF,pancreatic progenitor cell differentiation and proliferation factor
ENSG00000125551,-0.875173679316973,0.634208220330946,PLGLB2,plasminogen like B2
ENSG00000125611,0.188266196638882,0.796923000220134,CHCHD5,coiled-coil-helix-coiled-coil-helix domain containing 5
ENSG00000125618,0.493901745543754,0.927267431713398,PAX8,paired box 8
ENSG00000125629,-0.0190461015376627,0.836039184095212,INSIG2,insulin induced gene 2
ENSG00000125630,0.140968455650728,0.908699673571476,POLR1B,RNA polymerase I subunit B
ENSG00000125633,-0.067823980987706,0.92301105010387,CCDC93,coiled-coil domain containing 93
ENSG00000125637,0.0288160991219581,0.962697605836189,PSD4,pleckstrin and Sec7 domain containing 4
ENSG00000125648,0.0777794903268875,0.805442398267052,SLC25A23,solute carrier family 25 member 23
ENSG00000125650,0.00368350454237208,0.99873736789913,PSPN,persephin
ENSG00000125651,0.0530589430338319,0.950839877393123,GTF2F1,general transcription factor IIF subunit 1
ENSG00000125652,-0.163336541770447,0.974078269555292,ALKBH7,alkB homolog 7
ENSG00000125656,0.0048737983135212,0.997870895995661,CLPP,caseinolytic mitochondrial matrix peptidase proteolytic subunit
ENSG00000125657,0.0742520823191859,,TNFSF9,TNF superfamily member 9
ENSG00000125675,-0.14901536895466,0.979565036652908,GRIA3,glutamate ionotropic receptor AMPA type subunit 3
ENSG00000125676,-0.0945322303298051,0.746044452318718,THOC2,THO complex subunit 2
ENSG00000125686,0.0481303123453462,0.970129390548109,MED1,mediator complex subunit 1
ENSG00000125691,0.0609484602642521,0.987000275665207,RPL23,ribosomal protein L23
ENSG00000125703,0.0934633080675817,0.905504527688644,ATG4C,autophagy related 4C cysteine peptidase
ENSG00000125726,0.219533143373892,,CD70,CD70 molecule
ENSG00000125730,-0.365402155187579,0.667376373283796,C3,complement C3
ENSG00000125731,0.212756686405874,0.330346562211945,SH2D3A,SH2 domain containing 3A
ENSG00000125733,-0.0414535747179685,0.761071140614258,TRIP10,thyroid hormone receptor interactor 10
ENSG00000125734,-0.0501233706825743,0.964680213279684,GPR108,G protein-coupled receptor 108
ENSG00000125735,0.119128319138736,0.903400067617504,TNFSF14,TNF superfamily member 14
ENSG00000125740,0.360852957279513,0.747739195139104,FOSB,"FosB proto-oncogene, AP-1 transcription factor subunit"
ENSG00000125741,0.0424921850347551,0.841524401430152,OPA3,outer mitochondrial membrane lipid metabolism regulator OPA3
ENSG00000125743,0.147096763189518,0.577480297089732,SNRPD2,small nuclear ribonucleoprotein D2 polypeptide
ENSG00000125744,-0.149676247330617,0.903559848889072,RTN2,reticulon 2
ENSG00000125746,-0.0532044616401329,0.971319517178853,EML2,EMAP like 2
ENSG00000125753,0.091633029307259,0.625630478752086,VASP,vasodilator stimulated phosphoprotein
ENSG00000125755,0.0306872878301214,0.191266282475214,SYMPK,symplekin scaffold protein
ENSG00000125772,0.0302046954458387,0.996292125338995,GPCPD1,glycerophosphocholine phosphodiesterase 1
ENSG00000125775,-0.0764552531281993,0.989219770752942,SDCBP2,syndecan binding protein 2
ENSG00000125779,-0.0809053669579071,0.428160674462729,PANK2,pantothenate kinase 2
ENSG00000125787,0.0819372660754816,,GNRH2,gonadotropin releasing hormone 2
ENSG00000125798,-0.773032478025625,,FOXA2,forkhead box A2
ENSG00000125804,0.00561382311013199,0.941768918818621,,
ENSG00000125810,-0.139909385902282,0.965092471930374,CD93,CD93 molecule
ENSG00000125812,0.0653358362897815,0.910597482817603,GZF1,GDNF inducible zinc finger protein 1
ENSG00000125813,0.277602001865723,,PAX1,paired box 1
ENSG00000125814,0.0062750422439187,0.992670437131713,NAPB,NSF attachment protein beta
ENSG00000125817,-0.0790573188863219,0.938452501350636,CENPB,centromere protein B
ENSG00000125818,0.0432320160905452,0.952774795287543,PSMF1,proteasome inhibitor subunit 1
ENSG00000125821,0.0444705399080898,0.963348187614136,DTD1,D-aminoacyl-tRNA deacylase 1
ENSG00000125823,-0.0473720973647832,,CSTL1,cystatin like 1
ENSG00000125826,-0.111376820216398,0.904950649454736,RBCK1,RANBP2-type and C3HC4-type zinc finger containing 1
ENSG00000125827,-0.0764555731142382,0.981619760325949,TMX4,thioredoxin related transmembrane protein 4
ENSG00000125834,-0.0752628303131908,0.940322839468751,STK35,serine/threonine kinase 35
ENSG00000125835,0.0077421903952378,0.684259988359135,SNRPB,small nuclear ribonucleoprotein polypeptides B and B1
ENSG00000125841,-0.0387271097456416,0.99345365382911,NRSN2,neurensin 2
ENSG00000125843,-0.0444942905357236,0.90407332985913,AP5S1,adaptor related protein complex 5 subunit sigma 1
ENSG00000125844,0.0300370868410151,0.990024090672065,RRBP1,ribosome binding protein 1
ENSG00000125845,-0.00286783169373397,0.698046418811559,BMP2,bone morphogenetic protein 2
ENSG00000125846,-0.0333346596827706,0.953557998413582,ZNF133,zinc finger protein 133
ENSG00000125848,-0.0864157968476934,0.977343576361511,FLRT3,fibronectin leucine rich transmembrane protein 3
ENSG00000125851,-0.463375380030168,0.85517262020514,PCSK2,proprotein convertase subtilisin/kexin type 2
ENSG00000125863,0.082945376758824,0.753896257276751,MKKS,MKKS centrosomal shuttling protein
ENSG00000125864,0.0409001227262254,0.985954314179033,BFSP1,beaded filament structural protein 1
ENSG00000125868,0.112624131412063,0.884905124598789,DSTN,"destrin, actin depolymerizing factor"
ENSG00000125869,0.80004415473323,0.542880383410243,LAMP5,lysosomal associated membrane protein family member 5
ENSG00000125870,-0.0290973383523685,0.791627086678206,SNRPB2,small nuclear ribonucleoprotein polypeptide B2
ENSG00000125871,0.0794463973635641,0.816728717848459,MGME1,mitochondrial genome maintenance exonuclease 1
ENSG00000125872,-0.042024022581394,,LRRN4,leucine rich repeat neuronal 4
ENSG00000125875,-0.00289832760839475,0.419954073647587,TBC1D20,TBC1 domain family member 20
ENSG00000125877,0.0002319211982637,0.99686786309543,ITPA,inosine triphosphatase
ENSG00000125878,0.146763939161362,,TCF15,transcription factor 15
ENSG00000125885,0.0308773831102044,0.839124562318902,MCM8,minichromosome maintenance 8 homologous recombination repair factor
ENSG00000125895,-0.054695543502573,0.447377091758657,TMEM74B,transmembrane protein 74B
ENSG00000125898,-0.0351224287247284,0.992396190864425,FAM110A,family with sequence similarity 110 member A
ENSG00000125901,0.107678692126818,0.856558116830678,MRPS26,mitochondrial ribosomal protein S26
ENSG00000125912,0.106290630695239,0.937110272519773,NCLN,nicalin
ENSG00000125931,-0.412083317721747,0.661737465933778,CITED1,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1
ENSG00000125944,0.0131006071641107,0.815307766670207,HNRNPR,heterogeneous nuclear ribonucleoprotein R
ENSG00000125945,0.0508219421869348,0.700012036149199,ZNF436,zinc finger protein 436
ENSG00000125952,0.112492715546528,0.531378772461513,MAX,MYC associated factor X
ENSG00000125954,0.024931385539923,0.9428516515529,CHURC1-FNTB,CHURC1-FNTB readthrough
ENSG00000125962,-0.063604784838082,0.971204082609408,ARMCX5,armadillo repeat containing X-linked 5
ENSG00000125965,0.478635985380562,,GDF5,growth differentiation factor 5
ENSG00000125966,-0.0753083913601248,0.919222055812705,MMP24,matrix metallopeptidase 24
ENSG00000125967,0.131896920165397,0.923442119033914,NECAB3,N-terminal EF-hand calcium binding protein 3
ENSG00000125968,0.0667631069896949,0.995731935492707,ID1,inhibitor of DNA binding 1
ENSG00000125970,-0.0349984255415981,0.878772655028473,RALY,RALY heterogeneous nuclear ribonucleoprotein
ENSG00000125971,0.0589543122904819,0.95211840585411,DYNLRB1,dynein light chain roadblock-type 1
ENSG00000125977,0.0609607977958967,0.653682938646325,EIF2S2,eukaryotic translation initiation factor 2 subunit beta
ENSG00000125991,-0.0141710860926983,0.995594687638692,ERGIC3,ERGIC and golgi 3
ENSG00000125995,-0.125991312418592,0.802055943637877,ROMO1,reactive oxygen species modulator 1
ENSG00000125999,0.0952917179477226,0.982306854320586,BPIFB1,BPI fold containing family B member 1
ENSG00000126001,-0.0179519026687838,0.996098365839374,CEP250,centrosomal protein 250
ENSG00000126003,0.0414565022946241,0.95072637483636,PLAGL2,PLAG1 like zinc finger 2
ENSG00000126010,-0.365132127915538,0.513957485781782,GRPR,gastrin releasing peptide receptor
ENSG00000126012,-0.161691101086115,0.683397574517507,KDM5C,lysine demethylase 5C
ENSG00000126016,-0.18861565480185,0.874142398023313,AMOT,angiomotin
ENSG00000126062,-0.114982545969711,0.873150990078942,TMEM115,transmembrane protein 115
ENSG00000126067,0.11455345509905,0.254243129197392,PSMB2,proteasome 20S subunit beta 2
ENSG00000126070,0.00682837990767005,0.995152897290552,AGO3,argonaute RISC catalytic component 3
ENSG00000126088,-0.0171162363884388,0.979968721275971,UROD,uroporphyrinogen decarboxylase
ENSG00000126091,-0.00185062803490765,0.926079779311493,ST3GAL3,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3"
ENSG00000126106,0.0261164219667392,0.987906340352495,TMEM53,transmembrane protein 53
ENSG00000126107,0.0670894878240466,0.938368471842782,HECTD3,HECT domain E3 ubiquitin protein ligase 3
ENSG00000126214,-0.096404584787443,0.551604570160148,KLC1,kinesin light chain 1
ENSG00000126215,-0.0946488946433933,0.898968767930695,XRCC3,X-ray repair cross complementing 3
ENSG00000126216,-0.0229414874096364,0.918175914208517,TUBGCP3,tubulin gamma complex component 3
ENSG00000126217,-0.00513473162888995,0.981754425249016,MCF2L,MCF.2 cell line derived transforming sequence like
